Ticker,shortname,Sàn NY,Level1,Level2,Level3,Level4,Số CP niêm yết,Số CP lưu hành,Số CP lưu hành BQ hiện tại,Free Fload,Giá đóng cửa,Vốn hóa,KLTB 30 ngày,KLTB 30 ngày/Số CPLH,KLTB 90 ngày,KLTB 90 ngày/Số CPLH,KLTB 180 ngày,KLTB 180 ngày/Số CPLH bình quân hiện tại,GTTB 30 ngày,GTTB 90 ngày,GTTB 180 ngày,Lãi gộp/Doanh thu,LN ròng/Doanh thu,LN ròng/Doanh thu1,ROE,ROA,khả năng thanh toán ngắn hạn,Tổng công nợ/Vốn CSH,tỷ lệ dòng tền trước thuế và thu nhập/thu nhập trước lãi và thuế,EV/EBITDA,EPS,BV,P/E,P/B,updatedate
L45,Công ty Cổ phần Lilama 45.1,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,4800000,4800000,4800000.0,3120000,1600,,365.0,7.604166666666659e-05,123.333333333333,2.5694444444444397e-05,61.6666666666666,1.2847222222222199e-05,580500,196333.333333333,98166.6666666666,,,,,,,,,,471.0,10894.2928604166,3.39397267715528,0.146865888451873,2020-03-26 00:00:00
L63,Công ty Cổ phần Lilama 69-3,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,8279361,8279361,8279361.0,4967616,5700,,275.0,3.32151237275437e-05,405.0,4.891681858056429e-05,202.5,2.4458409290282102e-05,2124000,3206333.33333333,1603166.66666666,,,,,,,,,,318.0,13291.5063807556,20.9391734082708,0.42884529689221895,2020-03-26 00:00:00
LAI,Công ty Cổ phần Đầu tư Xây dựng Long An IDICO,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,8550000,8550000,8550000.0,855000,12500,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,557.2,12707.053423508702,20.1906442284537,0.9837056305181091,2020-03-26 00:00:00
LAW,Công ty Cổ phần Cấp thoát nước Long An,UpCom,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,12200000,12200000,12200000.0,252560,15400,,0.0,0.0,0.0,0.0,0.833333333333333,6.830601092896169e-08,0,0.0,12833.333333333301,,,,,,,,,,811.0,11238.4131657258,15.2107082876607,1.3703002170240302,2020-03-26 00:00:00
LBC,Công ty Cổ phần Thương mại - Đầu tư Long Biên,UpCom,Tài chính,Bất động sản,Bất động sản,Bất động sản,1500000,1500000,1500000.0,675000,12000,,0.0,0.0,37.5,2.5e-05,51.25,3.4166666666666605e-05,0,450000.0,615000.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
LCC,Công ty Cổ phần Xi măng Hồng Phong,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5838999,5838999,5838999.0,1167800,3100,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,-0.214396821102761,0.0,2020-03-26 00:00:00
LCW,Công ty Cổ phần Nước sạch Lai Châu,UpCom,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,21586514,21566514,21567125.1111111,397931,10000,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,7231.839902339008,94.1955039222573,1.3827739738494,2020-03-26 00:00:00
LDU,Công ty Cổ phần Dịch vụ và Đầu tư Phát triển Đô thị huyện Long Điền,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,0,1520000,1520000.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
LDW,Công ty Cổ phần Cấp thoát nước Lâm Đồng,UpCom,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,78800000,78800000,78800000.0,13816193,13500,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
LG9,Công ty Cổ phần Cơ giới và Xây lắp số 9,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5026600,5026600,5026600.0,1256650,7000,,0.0,0.0,472.933333333333,9.40861284632422e-05,1053.325,0.000209550192973381,0,3310533.33333333,7766695.83333333,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
LGM,Công ty Cổ phần Giày da và may mặc xuất khẩu (Legamex),UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,7400000,7400000,7400000.0,2960000,16100,,35.0,4.72972972972972e-06,482.0,6.51351351351351e-05,0.0,0.0,563500,7336846.66666666,0.0,,,,,,,,,,725.0,12563.4159694594,17.2259436421447,1.28149860190394,2020-03-26 00:00:00
LIC,Tổng Công ty LICOGI - Công ty Cổ phần,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,90000000,90000000,90000000.0,880694,6000,,50.0,5.55555555555555e-07,16.6666666666666,1.85185185185185e-07,22.5,2.5e-07,300000,100000.0,122083.33333333301,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
LKW,Công ty Cổ phần Cấp nước Long Khánh,UpCom,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,2500000,2500000,2500000.0,875000,28900,,450.5,0.0001802,196.06666666666598,7.842666666666658e-05,1399.1,0.000559639999999999,10556870,4573733.33333333,31501380.0,,,,,,,,,,1640.0,13158.961189200001,17.6272821911725,2.1962219953744597,2020-03-26 00:00:00
LLM,Tổng Công ty lắp máy Việt Nam - Công ty Cổ phần,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,79726104,79726104,79726104.0,1469200,16839,,775.0,9.720781038039931e-06,278.33333333333303,3.49111921151111e-06,5256.666666666661,6.59340718150063e-05,13747000,5002666.66666666,98733416.66666658,,,,,,,,,,0.0,13425.265240267,9.10723915954033,1.25427689499153,2020-03-26 00:00:00
LM3,Công ty Cổ phần Lilama 3,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5150000,5150000,5150000.0,2317500,800,,300.0,5.8252427184466e-05,105.0,2.03883495145631e-05,71.6666666666666,1.39158576051779e-05,240000,84000.0,55166.6666666666,,,,,,,,,,-7293.0,504.552984077669,-0.10969732215106,1.5855619236152398,2020-03-26 00:00:00
LMC,Công ty Cổ phần Khoáng sản LATCA,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,1500000,1500000,1500000.0,1125000,9100,,13715.0,0.00914333333333333,5405.0,0.0036033333333333295,3577.5,0.002385,125306500,49427166.666666605,33201083.333333302,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
LMI,Công ty Cổ phần Đầu tư Xây dựng Lắp máy IDICO,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,5500000,5500000,5500000.0,2750000,10000,,7925.0,0.0014409090909090901,3626.66666666666,0.0006593939393939389,2316.5833333333303,0.000421196969696969,79260000,36156333.33333329,23110666.6666666,,,,,,,,,,4466.0,16454.877370909,2.23899602205567,0.607722547825193,2020-03-26 00:00:00
LNC,Công ty Cổ phần Lệ Ninh - Quảng Bình,UpCom,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",8230067,8230067,0.0,823006,10000,,0.0,0.0,216.666666666666,2.6326233634144896e-05,108.333333333333,0.0,0,2166666.66666666,1083333.33333333,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
LPB,Ngân hàng Thương mại Cổ phần Bưu Điện Liên Việt,UpCom,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,976948319,976948319,964367393.875,732711239,6058,,4173620.3,0.00427209937192184,2054430.18333333,0.00210290569457782,1279875.05833333,0.00132716542104411,30729064115,14986539121.6666,9418306984.16666,,,,,,,,,,685.0,11441.326625386899,8.3896643463683,0.5294840535850089,2020-03-26 00:00:00
LQN,Công ty Cổ phần Licogi Quảng Ngãi,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,1893540,1893540,1893540.0,579570,9000,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,320.0,11145.232467758799,28.0952297564565,0.8075201684698291,2020-03-26 00:00:00
LTC,Công ty Cổ phần Điện nhẹ Viễn Thông,UpCom,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Phần cứng,4586000,4586000,4586000.0,2522300,3200,,100.0,2.1805494984736103e-05,66.6666666666666,1.4536996656490698e-05,2980.91666666666,0.000650003634249164,320000,206666.66666666602,10306483.3333333,,,,,,,,,,-172.0,16744.0603591365,-18.1138965680237,0.191112545664821,2020-03-26 00:00:00
LTG,Công ty Cổ phần Tập đoàn Lộc Trời,UpCom,Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",80593340,80593340,80593340.0,32237336,15159,,71993.35,0.0008932915548604881,44433.6333333333,0.000551331330024705,39295.3083333333,0.00048757513131151203,1168025675,776214888.333333,785593090.0,,,,,,,,,,7805.0,30529.2059938808,1.96281793263119,0.496540918982249,2020-03-26 00:00:00
LWS,Công ty Cổ phần Cấp nước Tỉnh Lào Cai,UpCom,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,17717665,17717665,18140047.4166666,1340487,10800,,0.0,0.0,15.0,8.46612688523008e-07,7.5,4.1344985642701e-07,0,162000.0,81000.0,,,,,,,,,,0.0,10000.0,22.9042031987338,1.08,2020-03-26 00:00:00
M10,Tổng công ty May 10 - Công ty Cổ phần,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,30240000,30239756,30239756.0,18143854,18500,,1745.0,5.7705492068123793e-05,787.5,2.60418767929212e-05,1540.9833333333302,5.09588547385545e-05,32895000,14691000.0,27969283.333333302,,,,,,,,,,5191.0,18296.664529499998,4.15582568076735,1.01111325346607,2020-03-26 00:00:00
MBN,Công ty Cổ phần Môi trường và Công trình đô thị Bắc Ninh,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,5750000,5750000,5803417.0,580446,9400,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,11999.0612084351,7.62183372595737,0.7833946203551251,2020-03-26 00:00:00
MC3,Công ty Cổ phần Khoáng sản 3 - Vimico,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,3500000,3500000,3500000.0,904822,9500,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,10030.8401371428,-12.8441066049105,0.9470791947747991,2020-03-26 00:00:00
MCH,Công ty Cổ phần Hàng Tiêu Dùng MaSan,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,722924604,704924604,703332178.722222,70492460,57018,,129726.05,0.000184028262404074,50387.55,7.14793464635545e-05,41537.3583333333,5.905795240137629e-05,9021995715,3498570161.6666603,2989381585.0,,,,,,,,,,6171.0,22139.8428685413,9.2723463150623,2.5753570311475498,2020-03-26 00:00:00
MCI,Công ty Cổ phần Đầu tư Xây dựng và Phát triển vật liệu xây dựng IDICO,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,3500000,3500000,3500000.0,700000,5600,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,-5450.0,,-1.02745603333705,0.0,2020-03-26 00:00:00
MCT,Công ty Cổ phần Kinh doanh Vật tư và Xây dựng,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2500000,2500000,2500000.0,1375000,10000,,990.0,0.000396,1074.58333333333,0.000429833333333333,1295.0,0.000518,9900000,10745833.3333333,13020416.6666666,,,,,,,,,,85.0,16258.1645244,118.13405465042,0.615075581563475,2020-03-26 00:00:00
MDA,Công ty Cổ phần Môi trường Đô thị Đông Anh,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,1200000,1200000,1200000.0,352400,9000,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
MDF,Công ty Cổ phần Gỗ MDF VRG - Quảng Trị,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,55113595,55113595,55113595.0,1429192,8200,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,917.0,12189.0671206907,9.74241537429226,0.672734009814467,2020-03-26 00:00:00
MDN,Công ty Cổ phần Tổng Công ty May Đồng Nai,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,10935584,10935584,10935584.0,3827454,11600,,0.0,0.0,0.0,0.0,467.0,4.2704623731114795e-05,0,0.0,6548390.0,,,,,,,,,,6.282,23443.9586643144,1.84654603542401,0.49479698228853797,2020-03-26 00:00:00
MDT,Công ty Cổ phần Cơ khí Mỏ và Đóng tàu - TKV,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Xe tải & Đóng tàu,1510000,2300000,2300000.0,9100,7500,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
MEF,Công ty Cổ phần MEINFA,UpCom,Dược phẩm và Y tế,Y tế,Thiết bị và Dịch vụ Y tế,Dụng cụ y tế,3940522,3891502,3755213.0,2140326,1600,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,4822.0,19068.999775778302,0.331828854216155,0.0839058167084534,2020-03-26 00:00:00
MEG,Công ty Cổ phần Megram,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng gia dụng,Thiết bị gia dụng,44000000,44000000,44000000.0,11000000,22900,,420.0,9.54545454545454e-06,195.0,4.43181818181818e-06,100.0,2.2727272727272702e-06,8791500,3887666.66666666,2027916.66666666,,,,,,,,,,583.0,11398.62601665,60.4490100942962,2.00901406595408,2020-03-26 00:00:00
MES,Công ty Cổ phần Cơ điện Công trình,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,18600000,18600000,18600000.0,173800,10000,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,17563.9938755932,-8.15396465242281,0.569346588869852,2020-03-26 00:00:00
MFS,Công ty Cổ phần Dịch vụ kỹ thuật Mobifone,UpCom,Viễn thông,Viễn thông,Viễn thông di động,Viễn thông di động,7062979,7062979,7062979.0,4590936,19891,,16169.75,0.00228936685214553,14584.9666666666,0.0020649879699014603,17462.875,0.0024724517799076,335160745,325128736.66666603,387675190.833333,,,,,,,,,,5899.0,16936.8963018333,3.37166779137742,1.17441824319647,2020-03-26 00:00:00
MGC,Công ty Cổ phần Địa chất mỏ - TKV,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,10800000,10800000,10800000.0,1620000,5800,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,10000.0,6.40509798787227,0.58,2020-03-26 00:00:00
MGG,Tổng Công ty Đức Giang - Công ty Cổ phần,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,8999622,8999622,8999622.0,2699887,41600,,57.5,6.38915723349269e-06,238.466666666666,2.6497409187482103e-05,255.06666666666598,2.8341931101846996e-05,2463250,14017353.3333333,11853593.3333333,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
MH3,Công ty Cổ phần Khu công nghiệp Cao su Bình Long,UpCom,Tài chính,Bất động sản,Bất động sản,Bất động sản,12000000,12000000,12000000.0,3000000,30158,,4903.75,0.000408645833333333,2586.68333333333,0.000215556944444444,3787.5833333333294,0.000315631944444444,152594150,83417100.0,139851953.33333302,,,,,,,,,,1188.0,11238.920717083301,25.3871536530146,2.68335374536092,2020-03-26 00:00:00
MHY,Công ty TNHH MTV Môi trường và Công trình Đô thị Hưng Yên,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,31800,15887000,11639596.3313,0,18800,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,12495.9731770653,4374.86039094243,1.5044846634678102,2020-03-26 00:00:00
MIC,Công ty Cổ phần Kỹ nghệ Khoáng sản Quảng Nam,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,5544946,5514621,5544946.0,3308773,6000,,1610.0,0.00029195116037892703,536.6666666666661,9.731705345964241e-05,676.6666666666661,0.00012203304895424799,9656850,3218950.0,4046558.33333333,,,,,,,,,,2145.0,7701.584919630641,-2.8125791427776,0.7790604223173,2020-03-26 00:00:00
MIE,Tổng Công ty Máy và Thiết bị Công nghiệp - CTCP,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,141991500,141991500,141863448.8001,580220,10100,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
MIG,Tổng Công ty Cổ phần Bảo hiểm Quân đội,UpCom,Tài chính,Bảo hiểm,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,130000000,130000000,118500000.0,39000000,9700,,14124.85,0.000108652692307692,23177.4333333333,0.000178287948717948,40151.2083333333,0.00033882876230661004,132063520,227420643.33333302,427298670.0,,,,,,,,,,646.0,10790.11802106,16.4623643604469,0.898970704589855,2020-03-26 00:00:00
MKP,Công ty Cổ phần Hóa - Dược phẩm Mekophar,UpCom,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,23249000,22971354,22077498.6611111,9188542,51100,,1871.0,8.14492693813346e-05,2523.65,0.000109860742209623,1595.25833333333,7.225720439713291e-05,99660105,146508935.0,87958366.66666658,,,,,,,,,,14276.0,44414.1423689858,4.13740342451619,1.15053443057549,2020-03-26 00:00:00
MLC,Công ty Cổ phần Môi trường Đô thị Tỉnh Lào Cai,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,4171175,4171175,4171175.0,1612062,8300,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,16863.4670329808,0,0.492188230555865,2020-03-26 00:00:00
MLN,Công ty Cổ phần Mai Linh Miền Bắc,UpCom,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,48625332,47365332,48625332.0,16577866,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,854.0,11346.8670786659,0,0.0,2020-03-26 00:00:00
MLS,Công ty Cổ phần Chăn nuôi - Mitraco,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,4000000,4000000,4000000.0,800000,9300,,900.0,0.000225,376.666666666666,9.416666666666659e-05,202.5,5.0625e-05,8086000,3566166.66666666,1932583.33333333,,,,,,,,,,2959.0,14819.018674,3.14345485010955,0.627571919881366,2020-03-26 00:00:00
MMC,Công ty Cổ phần Khoáng sản Mangan,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,3160000,3159925,3160000.0,947978,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,-1971.27,7051.3087715189795,0,0.0,2020-03-26 00:00:00
MML,Công ty Cổ phần Masan MEATLife,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,324327447,324327447,324327447.0,32432744,38050,,11579.35,3.57026520792734e-05,89040.95,0.000274540285824159,0.0,0.0,496555870,6435992446.66666,0.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
MNB,Tổng Công ty May Nhà Bè - Công ty Cổ phần,UpCom,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,18200000,18200000,18200000.0,8190000,33500,,1.5,8.241758241758241e-08,238.833333333333,1.3122710622710601e-05,174.016666666666,9.56135531135531e-06,46250,6259250.0,4818578.33333333,,,,,,,,,,4349.0,16889.436973846103,7.70377822074494,1.9834882626268602,2020-03-26 00:00:00
MND,Công ty Cổ phần Môi trường Nam Định,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,2194475,2194475,2194475.0,438895,10000,,0.0,0.0,110.0,5.01258843231296e-05,119.16666666666599,5.4303041350057105e-05,0,1073333.33333333,1139583.33333333,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
MPC,Công ty Cổ phần Tập đoàn Thủy sản Minh Phú,UpCom,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,200000000,198462850,170725233.33333302,69461997,19147,,86080.65,0.00043373684294063,236950.11666666603,0.00119392680628473,189752.89166666602,0.00111145193924662,1768853745,5579052986.66666,4324056778.33333,,,,,,,,,,10930.0,25528.878309442796,1.77503828715596,0.7500133679166671,2020-03-26 00:00:00
MPY,Công ty Cổ phần Môi trường đô thị Phú Yên,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,6143000,6143000,6143000.0,454900,9200,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,956.0,10956.4815673123,9.34177309959001,0.83968561836925,2020-03-26 00:00:00
MQB,Công ty Cổ phần Môi trường và Phát triển đô thị Quảng Bình,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,3675675,3675675,3675675.0,551351,9900,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
MQN,Công ty Cổ phần Môi trường đô thị Quảng Ngãi,UpCom,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,2217729,2217729,2217729.0,1108865,38800,,3018.2,0.00136094175618391,2887.15,0.00130184977515287,2856.45,0.00128800678531957,114827315,104654178.333333,96659617.5,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
MRF,Công ty Cổ phần MERUFA,UpCom,Dược phẩm và Y tế,Y tế,Thiết bị và Dịch vụ Y tế,Thiết bị y tế,3675404,3671604,3671604.0,1652222,17400,,1255.2,0.000341866933362094,530.066666666666,0.000144369236624283,281.7,7.672396042710479e-05,26649390,11383463.3333333,6024981.66666666,,,,,,,,,,1050.0,17125.752834246203,16.5869746660742,1.01601372905518,2020-03-26 00:00:00
MSR,Công ty Cổ phần Tài Nguyên MASAN,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,989239878,989239878,989239878.0,98923988,14567,,87501.05,8.84528130597662e-05,60739.05,6.13997184614104e-05,53324.825,5.3904847738052795e-05,1285523075,914650131.666666,796527726.666666,,,,,,,,,,65.0,15474.3019658556,224.529576759448,0.941367179737242,2020-03-26 00:00:00
MT9,Công ty Cổ phần 319 Miền Trung,UpCom,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,0,4600000,4600000.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,0.0,,0,0.0,2020-03-26 00:00:00
MTA,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - Công ty Cổ phần,UpCom,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,110113591,110113591,110113591.4618,2734800,1400,,6955.0,6.31620487247573e-05,3298.3333333333303,2.9953916708913104e-05,2137.5,1.94117726215617e-05,7702000,3869666.66666666,2572000.0,,,,,,,,,,623.6,10169.3991407089,6.00318995935587,0.137667917310442,2020-03-26 00:00:00
MTC,Công ty Cổ phần Dịch vụ Du lịch Mỹ Trà,UpCom,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,5200000,5165000,5175000.0,516500,9500,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,73.0,10283.1077246153,130.238478306696,0.9238452279615029,2020-03-26 00:00:00
MTG,Công ty Cổ phần MT Gas,UpCom,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,6300000,6300000,6300000.0,1890000,1900,,0.0,0.0,2345.76666666666,0.000372343915343915,1228.76666666666,0.000195042328042328,0,4516473.33333333,2400671.66666666,,,,,,,,,,-2931.0,9397.497024873759,-0.648331519766618,0.20218149523974102,2020-03-26 00:00:00
