Ticker,Share,Update,Date
VMS,8999998.0,2017-06-30,2017Q2
VNP,19428913.0,2017-06-30,2017Q2
VNY,16000000.0,2017-06-30,2017Q2
ACM,51000000.0,2017-06-30,2017Q2
ACV,2177173236.0,2017-06-30,2017Q2
AMD,64878394.0,2017-06-30,2017Q2
APF,10893557.0,2017-06-30,2017Q2
ASD,4000000.0,2017-06-30,2017Q2
BAM,30000000.0,2017-06-30,2017Q2
BCG,108005760.0,2017-06-30,2017Q2
BCP,4040000.0,2017-06-30,2017Q2
BHN,231800000.0,2017-06-30,2017Q2
BII,57680000.0,2017-06-30,2017Q2
BRS,4541950.0,2017-06-30,2017Q2
BSP,12500000.0,2017-06-30,2017Q2
C71,5000000.0,2017-06-30,2017Q2
CDO,31504975.0,2017-06-30,2017Q2
CEO,154403991.0,2017-06-30,2017Q2
CKD,31000000.0,2017-06-30,2017Q2
CKH,1037626.0,2017-06-30,2017Q2
CNH,24539049.0,2017-06-30,2017Q2
CPI,36505000.0,2017-06-30,2017Q2
CSV,44200000.0,2017-06-30,2017Q2
CTR,47124037.0,2017-06-30,2017Q2
CTT,4697351.0,2017-06-30,2017Q2
DCM,529400000.0,2017-06-30,2017Q2
DDV,146109900.0,2017-06-30,2017Q2
DGC,50008002.0,2017-06-30,2017Q2
DGW,39600278.0,2017-06-30,2017Q2
DNG,3000000.0,2017-06-30,2017Q2
DP3,6800000.0,2017-06-30,2017Q2
DPS,30475948.0,2017-06-30,2017Q2
E1SSHN30,10100000.0,2017-06-30,2017Q2
E1VFVN30,49700000.0,2017-06-30,2017Q2
FID,23539958.0,2017-06-30,2017Q2
FRC,0.0,2017-06-30,2017Q2
G20,14400000.0,2017-06-30,2017Q2
GCC,0.0,2017-06-30,2017Q2
GSM,28562000.0,2017-06-30,2017Q2
GTC,1032243.0,2017-06-30,2017Q2
GTN,250000000.0,2017-06-30,2017Q2
HAH,33934765.0,2017-06-30,2017Q2
HKB,51599999.0,2017-06-30,2017Q2
HKP,4000000.0,2017-06-30,2017Q2
HNG,767143895.0,2017-06-30,2017Q2
TSJ,0.0,2017-06-30,2017Q2
HPD,8306590.0,2017-06-30,2017Q2
HVA,5650000.0,2017-06-30,2017Q2
HVN,1227533778.0,2017-06-30,2017Q2
ICN,5000000.0,2017-06-30,2017Q2
ISH,45000000.0,2017-06-30,2017Q2
ITS,12599900.0,2017-06-30,2017Q2
KSG,0.0,2017-06-30,2017Q2
KTL,19200000.0,2017-06-30,2017Q2
KVC,49500000.0,2017-06-30,2017Q2
LAI,8550000.0,2017-06-30,2017Q2
LDG,106199706.0,2017-06-30,2017Q2
MFS,6000000.0,2017-06-30,2017Q2
NCT,26165732.0,2017-06-30,2017Q2
NDF,7853800.0,2017-06-30,2017Q2
NHP,27576490.0,2017-06-30,2017Q2
NMK,2500000.0,2017-06-30,2017Q2
NQB,17230204.0,2017-06-30,2017Q2
NTC,16000000.0,2017-06-30,2017Q2
PBP,4081249.0,2017-06-30,2017Q2
PCE,10000000.0,2017-06-30,2017Q2
PDB,8100000.0,2017-06-30,2017Q2
PEN,5000000.0,2017-06-30,2017Q2
PHP,326960000.0,2017-06-30,2017Q2
PMJ,1800000.0,2017-06-30,2017Q2
PMP,4200000.0,2017-06-30,2017Q2
QBS,69329928.0,2017-06-30,2017Q2
RCC,15457383.0,2017-06-30,2017Q2
RCD,5300062.0,2017-06-30,2017Q2
SAS,131500000.0,2017-06-30,2017Q2
SDF,68600000.0,2017-06-30,2017Q2
SFG,47897333.0,2017-06-30,2017Q2
SFT,3000000.0,2017-06-30,2017Q2
SGP,216294961.0,2017-06-30,2017Q2
SHG,27000000.0,2017-06-30,2017Q2
SMN,4405000.0,2017-06-30,2017Q2
TA9,11049810.0,2017-06-30,2017Q2
TBD,15699767.0,2017-06-30,2017Q2
TDA,0.0,2017-06-30,2017Q2
TL4,14658338.0,2017-06-30,2017Q2
TOP,25350000.0,2017-06-30,2017Q2
TTB,38700000.0,2017-06-30,2017Q2
TVC,36888630.0,2017-06-30,2017Q2
VAF,37665348.0,2017-06-30,2017Q2
VASS,0.0,2017-06-30,2017Q2
VLAND,0.0,2017-06-30,2017Q2
VMA,2700000.0,2017-06-30,2017Q2
VMI,10949999.0,2017-06-30,2017Q2
VPS,24460792.0,2017-06-30,2017Q2
VT8,5173979.0,2017-06-30,2017Q2
VTE,0.0,2017-06-30,2017Q2
VTH,5000000.0,2017-06-30,2017Q2
VTJ,11400000.0,2017-06-30,2017Q2
VTK,4160000.0,2017-06-30,2017Q2
VTM,3279797.0,2017-06-30,2017Q2
VTT,10500000.0,2017-06-30,2017Q2
X78,0.0,2017-06-30,2017Q2
XMD,4000000.0,2017-06-30,2017Q2
AGP,7404996.0,2017-06-30,2017Q2
AGX,10800000.0,2017-06-30,2017Q2
BDW,12410800.0,2017-06-30,2017Q2
BFC,57167993.0,2017-06-30,2017Q2
BTU,3600000.0,2017-06-30,2017Q2
BVHL,0.0,2017-06-30,2017Q2
BWS,46500000.0,2017-06-30,2017Q2
CCR,24473417.0,2017-06-30,2017Q2
CDN,66000000.0,2017-06-30,2017Q2
CGP,10735708.0,2017-06-30,2017Q2
CIEN1,0.0,2017-06-30,2017Q2
CKG,27600000.0,2017-06-30,2017Q2
CMP,30862300.0,2017-06-30,2017Q2
CC1,110000000.0,2017-06-30,2017Q2
CXH,1639460.0,2017-06-30,2017Q2
DAT,38100000.0,2017-06-30,2017Q2
DGL,46399536.0,2017-06-30,2017Q2
DOFI,254482568.0,2017-06-30,2017Q2
FOX,150753244.0,2017-06-30,2017Q2
FPTR,0.0,2017-06-30,2017Q2
GAR10,10000000.0,2017-06-30,2017Q2
HHV,4937500.0,2017-06-30,2017Q2
HNB,9500000.0,2017-06-30,2017Q2
HND,500000000.0,2017-06-30,2017Q2
HNF,20000000.0,2017-06-30,2017Q2
HNP,5000000.0,2017-06-30,2017Q2
HOANGTHACH,0.0,2017-06-30,2017Q2
HPM,3800000.0,2017-06-30,2017Q2
HPW,74206940.0,2017-06-30,2017Q2
ISG,8800000.0,2017-06-30,2017Q2
KLTC,5995997.0,2017-06-30,2017Q2
KPF,17160000.0,2017-06-30,2017Q2
L45,4800000.0,2017-06-30,2017Q2
LAW,12200000.0,2017-06-30,2017Q2
LQN,1893200.0,2017-06-30,2017Q2
MBG,20800000.0,2017-06-30,2017Q2
MCI,3500000.0,2017-06-30,2017Q2
MKT,3200000.0,2017-06-30,2017Q2
MOBIF,1500000000.0,2017-06-30,2017Q2
MPJSC,0.0,2017-06-30,2017Q2
MPT,15552000.0,2017-06-30,2017Q2
MSR,703544898.0,2017-06-30,2017Q2
MTA,110113591.0,2017-06-30,2017Q2
MVB,105000000.0,2017-06-30,2017Q2
NAF,30000000.0,2017-06-30,2017Q2
NAP,21517200.0,2017-06-30,2017Q2
NCP,196980622.0,2017-06-30,2017Q2
NDP,5550000.0,2017-06-30,2017Q2
NPH,2000000.0,2017-06-30,2017Q2
NVL,622828788.0,2017-06-30,2017Q2
PC1,97840888.0,2017-06-30,2017Q2
PCC1P,8500000.0,2017-06-30,2017Q2
PCN,3924550.0,2017-06-30,2017Q2
PHUMYHUNG,0.0,2017-06-30,2017Q2
PHYTO,0.0,2017-06-30,2017Q2
PIS,27500000.0,2017-06-30,2017Q2
PMB,12000000.0,2017-06-30,2017Q2
PPY,8240000.0,2017-06-30,2017Q2
PROCONCO,0.0,2017-06-30,2017Q2
PVO,8900000.0,2017-06-30,2017Q2
QSP,10792275.0,2017-06-30,2017Q2
QTP,450000000.0,2017-06-30,2017Q2
S4A,42200000.0,2017-06-30,2017Q2
SDX,2500000.0,2017-06-30,2017Q2
SGN,19979800.0,2017-06-30,2017Q2
SGO,20000000.0,2017-06-30,2017Q2
SLC,9200000.0,2017-06-30,2017Q2
SRT,50310000.0,2017-06-30,2017Q2
SUNGROUP,0.0,2017-06-30,2017Q2
SVJ,17418230.0,2017-06-30,2017Q2
TCC,0.0,2017-06-30,2017Q2
TEDIN,0.0,2017-06-30,2017Q2
TEG,15000000.0,2017-06-30,2017Q2
TFC,16829994.0,2017-06-30,2017Q2
THAIGROUP,0.0,2017-06-30,2017Q2
THW,5000000.0,2017-06-30,2017Q2
TONDA,0.0,2017-06-30,2017Q2
TPS,1600000.0,2017-06-30,2017Q2
TRS,2322294.0,2017-06-30,2017Q2
TTGROUP,0.0,2017-06-30,2017Q2
TTL,41908000.0,2017-06-30,2017Q2
TVT,21000000.0,2017-06-30,2017Q2
UPH,13294641.0,2017-06-30,2017Q2
VEF,166604050.0,2017-06-30,2017Q2
VGC,427000000.0,2017-06-30,2017Q2
VICEM,0.0,2017-06-30,2017Q2
VICEMHP,0.0,2017-06-30,2017Q2
VIETHA,0.0,2017-06-30,2017Q2
VIETRACIMEX,0.0,2017-06-30,2017Q2
VIETTEL,0.0,2017-06-30,2017Q2
VJC,322388060.0,2017-06-30,2017Q2
VLG,14162130.0,2017-06-30,2017Q2
VNCOMIN,3307139231.0,2017-06-30,2017Q2
VNLINES,0.0,2017-06-30,2017Q2
VNMOTOR,0.0,2017-06-30,2017Q2
VPA,15076177.0,2017-06-30,2017Q2
VSA,12815000.0,2017-06-30,2017Q2
VSN,80914300.0,2017-06-30,2017Q2
VTP,29682927.0,2017-06-30,2017Q2
VVF,100000000.0,2017-06-30,2017Q2
ADS,16873481.0,2017-06-30,2017Q2
ANPHUA,0.0,2017-06-30,2017Q2
ATG,15220000.0,2017-06-30,2017Q2
ATS,3500000.0,2017-06-30,2017Q2
BDG,12000000.0,2017-06-30,2017Q2
BEL,6000000.0,2017-06-30,2017Q2
BIOPHARCO,0.0,2017-06-30,2017Q2
BJC,0.0,2017-06-30,2017Q2
BMN,2750000.0,2017-06-30,2017Q2
BRR,112500000.0,2017-06-30,2017Q2
BSG,60000000.0,2017-06-30,2017Q2
BSRC,0.0,2017-06-30,2017Q2
BVA,16800000.0,2017-06-30,2017Q2
BXBTQN,0.0,2017-06-30,2017Q2
CDH,2000000.0,2017-06-30,2017Q2
CLH,10000000.0,2017-06-30,2017Q2
CLX,86600000.0,2017-06-30,2017Q2
CNN,6800000.0,2017-06-30,2017Q2
CPH,4400000.0,2017-06-30,2017Q2
CTE,0.0,2017-06-30,2017Q2
CTP,10000000.0,2017-06-30,2017Q2
CTW,27998600.0,2017-06-30,2017Q2
DBH,2200000.0,2017-06-30,2017Q2
DDH,3600000.0,2017-06-30,2017Q2
DFC,6000000.0,2017-06-30,2017Q2
DLX,0.0,2017-06-30,2017Q2
DNR,1577500.0,2017-06-30,2017Q2
DNW,100000000.0,2017-06-30,2017Q2
DO10,0.0,2017-06-30,2017Q2
DT4,1160000.0,2017-06-30,2017Q2
FCC,5997040.0,2017-06-30,2017Q2
FPTSC,0.0,2017-06-30,2017Q2
G36,100000800.0,2017-06-30,2017Q2
GDC,0.0,2017-06-30,2017Q2
GID,62738956.0,2017-06-30,2017Q2
GT6,49200000.0,2017-06-30,2017Q2
HAN,141048000.0,2017-06-30,2017Q2
HANECO,0.0,2017-06-30,2017Q2
HANEL,0.0,2017-06-30,2017Q2
HAPROTL,0.0,2017-06-30,2017Q2
HBI,51000000.0,2017-06-30,2017Q2
HCD,13500000.0,2017-06-30,2017Q2
HD2,8962353.0,2017-06-30,2017Q2
HID,31600980.0,2017-06-30,2017Q2
I10,3500000.0,2017-06-30,2017Q2
ICC,3800000.0,2017-06-30,2017Q2
INTERSERCO,0.0,2017-06-30,2017Q2
KDM,7100000.0,2017-06-30,2017Q2
KIGIMEX,0.0,2017-06-30,2017Q2
KIP,4560000.0,2017-06-30,2017Q2
KSV,200000000.0,2017-06-30,2017Q2
LIBREX,0.0,2017-06-30,2017Q2
M26,11000000.0,2017-06-30,2017Q2
MANULIFEAM,0.0,2017-06-30,2017Q2
MGC,10800000.0,2017-06-30,2017Q2
MH3,12000000.0,2017-06-30,2017Q2
MINEXCO,0.0,2017-06-30,2017Q2
MST,18000000.0,2017-06-30,2017Q2
MTL,6000000.0,2017-06-30,2017Q2
MTM,31000000.0,2017-06-30,2017Q2
NBR,1806000.0,2017-06-30,2017Q2
NBT,28000000.0,2017-06-30,2017Q2
NHG,1176045.0,2017-06-30,2017Q2
NHOQUE1,0.0,2017-06-30,2017Q2
NLS,5009800.0,2017-06-30,2017Q2
NSG,8639208.0,2017-06-30,2017Q2
NTT,18500000.0,2017-06-30,2017Q2
NWT,8500000.0,2017-06-30,2017Q2
OTG,50000000.0,2017-06-30,2017Q2
PYU,2073985.0,2017-06-30,2017Q2
RAT,3121841.0,2017-06-30,2017Q2
RECO,2700000.0,2017-06-30,2017Q2
SDSEC,0.0,2017-06-30,2017Q2
SG3,0.0,2017-06-30,2017Q2
SGCLI,0.0,2017-06-30,2017Q2
SGCOOP,0.0,2017-06-30,2017Q2
SHX,1720000.0,2017-06-30,2017Q2
SVG,29350000.0,2017-06-30,2017Q2
TAD,14500000.0,2017-06-30,2017Q2
TAW,5000000.0,2017-06-30,2017Q2
TDM,65040496.0,2017-06-30,2017Q2
THONGNHAT,0.0,2017-06-30,2017Q2
TINN,155800000.0,2017-06-30,2017Q2
TRAVI,0.0,2017-06-30,2017Q2
TRUNGHAU,0.0,2017-06-30,2017Q2
TRUNGNGUYEN,0.0,2017-06-30,2017Q2
TSTH,0.0,2017-06-30,2017Q2
TTS,50800000.0,2017-06-30,2017Q2
TVAM,2500000.0,2017-06-30,2017Q2
VCBF,0.0,2017-06-30,2017Q2
VGL,9325155.0,2017-06-30,2017Q2
VINACOMINLAND,0.0,2017-06-30,2017Q2
VINAMED,0.0,2017-06-30,2017Q2
VIWASEEN,58018600.0,2017-06-30,2017Q2
VLW,17853937.0,2017-06-30,2017Q2
VNANIMA,0.0,2017-06-30,2017Q2
VNB,67909960.0,2017-06-30,2017Q2
VPD,102493098.0,2017-06-30,2017Q2
VTR,0.0,2017-06-30,2017Q2
XMXT,0.0,2017-06-30,2017Q2
ABG,100000000.0,2017-06-30,2017Q2
AMP,13000000.0,2017-06-30,2017Q2
ANT,6000000.0,2017-06-30,2017Q2
APL,1200000.0,2017-06-30,2017Q2
BDF,1550000.0,2017-06-30,2017Q2
BLN,5000000.0,2017-06-30,2017Q2
BNC,216400000.0,2017-06-30,2017Q2
BTB,7691226.0,2017-06-30,2017Q2
BTR,1850000.0,2017-06-30,2017Q2
C12,4850000.0,2017-06-30,2017Q2
CCV,1800000.0,2017-06-30,2017Q2
CHS,28400000.0,2017-06-30,2017Q2
CMF,8100000.0,2017-06-30,2017Q2
CQT,25000000.0,2017-06-30,2017Q2
CVC,2200000.0,2017-06-30,2017Q2
DAH,34200000.0,2017-06-30,2017Q2
DBD,52378915.0,2017-06-30,2017Q2
DBW,39320100.0,2017-06-30,2017Q2
DND,8834000.0,2017-06-30,2017Q2
DOC,10000000.0,2017-06-30,2017Q2
DPG,6587652.0,2017-06-30,2017Q2
DPH,3000000.0,2017-06-30,2017Q2
DSV,1229579.0,2017-06-30,2017Q2
DTK,680000000.0,2017-06-30,2017Q2
EIG,44000000.0,2017-06-30,2017Q2
FUCTVGF1,15000000.0,2017-06-30,2017Q2
GCB,4039147.0,2017-06-30,2017Q2
GGS,10200000.0,2017-06-30,2017Q2
GTD,9300000.0,2017-06-30,2017Q2
GTS,28000000.0,2017-06-30,2017Q2
GVT,7345000.0,2017-06-30,2017Q2
HGW,17478835.0,2017-06-30,2017Q2
HHN,1440000.0,2017-06-30,2017Q2
HKT,5577300.0,2017-06-30,2017Q2
HLR,1650000.0,2017-06-30,2017Q2
HNT,5500000.0,2017-06-30,2017Q2
HRG,2650000.0,2017-06-30,2017Q2
HRT,80058970.0,2017-06-30,2017Q2
HTU,16438382.0,2017-06-30,2017Q2
HTW,20400893.0,2017-06-30,2017Q2
IBC,61380000.0,2017-06-30,2017Q2
IST,12008672.0,2017-06-30,2017Q2
L12,4738871.0,2017-06-30,2017Q2
L63,7769691.0,2017-06-30,2017Q2
LCW,21586514.0,2017-06-30,2017Q2
MCT,2500000.0,2017-06-30,2017Q2
MES,18600000.0,2017-06-30,2017Q2
MLS,4000000.0,2017-06-30,2017Q2
NNB,15080000.0,2017-06-30,2017Q2
NQT,18233269.0,2017-06-30,2017Q2
NS2,56800000.0,2017-06-30,2017Q2
NS3,5500000.0,2017-06-30,2017Q2
NTR,1492000.0,2017-06-30,2017Q2
NVP,10963000.0,2017-06-30,2017Q2
PHN,5181443.0,2017-06-30,2017Q2
PKR,2000000.0,2017-06-30,2017Q2
POS,40000000.0,2017-06-30,2017Q2
PVM,38638600.0,2017-06-30,2017Q2
QBR,1760500.0,2017-06-30,2017Q2
QHW,8000000.0,2017-06-30,2017Q2
QNW,5490988.0,2017-06-30,2017Q2
RLC,1138689.0,2017-06-30,2017Q2
ROS,430000000.0,2017-06-30,2017Q2
RTB,87945000.0,2017-06-30,2017Q2
RTS,1083333.0,2017-06-30,2017Q2
SAC,3950900.0,2017-06-30,2017Q2
SATRA,730670707.0,2017-06-30,2017Q2
SB1,10500000.0,2017-06-30,2017Q2
SBD,8742544.0,2017-06-30,2017Q2
SCH,15000000.0,2017-06-30,2017Q2
SEA,124990500.0,2017-06-30,2017Q2
SP2,15041000.0,2017-06-30,2017Q2
SPA,8500000.0,2017-06-30,2017Q2
SPB,5000000.0,2017-06-30,2017Q2
SPS,3000000.0,2017-06-30,2017Q2
SSGG,0.0,2017-06-30,2017Q2
SSU,2500000.0,2017-06-30,2017Q2
SZE,30000000.0,2017-06-30,2017Q2
TAP,1416700.0,2017-06-30,2017Q2
TB8,1250000.0,2017-06-30,2017Q2
TCH,362994014.0,2017-06-30,2017Q2
TMB,10000000.0,2017-06-30,2017Q2
TNI,21000000.0,2017-06-30,2017Q2
TNP,7100000.0,2017-06-30,2017Q2
TTH,12999998.0,2017-06-30,2017Q2
TTV,1313800.0,2017-06-30,2017Q2
TVU,1750000.0,2017-06-30,2017Q2
TW3,1750000.0,2017-06-30,2017Q2
UCT,5344345.0,2017-06-30,2017Q2
VCE,5000000.0,2017-06-30,2017Q2
VEAM,453851732.0,2017-06-30,2017Q2
VEGE,71300000.0,2017-06-30,2017Q2
VIF,350000000.0,2017-06-30,2017Q2
VLB,44955300.0,2017-06-30,2017Q2
VOC,121800000.0,2017-06-30,2017Q2
VPR,3200000.0,2017-06-30,2017Q2
VWS,3600000.0,2017-06-30,2017Q2
X18,4155777.0,2017-06-30,2017Q2
XHC,20100000.0,2017-06-30,2017Q2
YRC,1900000.0,2017-06-30,2017Q2
ABR,3000000.0,2017-06-30,2017Q2
AMS,15000000.0,2017-06-30,2017Q2
ATB,13884000.0,2017-06-30,2017Q2
BAX,8200000.0,2017-06-30,2017Q2
BDP,25000000.0,2017-06-30,2017Q2
BMD,2753280.0,2017-06-30,2017Q2
BSD,3000000.0,2017-06-30,2017Q2
BSQ,45000000.0,2017-06-30,2017Q2
BTV,24985500.0,2017-06-30,2017Q2
C69,5000000.0,2017-06-30,2017Q2
CCP,2400000.0,2017-06-30,2017Q2
CCT,28480000.0,2017-06-30,2017Q2
CE1,6000000.0,2017-06-30,2017Q2
CEE,41500000.0,2017-06-30,2017Q2
CEG,3800000.0,2017-06-30,2017Q2
CET,5500000.0,2017-06-30,2017Q2
CIP,4545000.0,2017-06-30,2017Q2
CMN,4800000.0,2017-06-30,2017Q2
CMW,15534900.0,2017-06-30,2017Q2
CQN,50049936.0,2017-06-30,2017Q2
DAR,6500000.0,2017-06-30,2017Q2
DCI,2412518.0,2017-06-30,2017Q2
DHB,272200000.0,2017-06-30,2017Q2
DNA,48660000.0,2017-06-30,2017Q2
DNE,5773600.0,2017-06-30,2017Q2
DP2,20000000.0,2017-06-30,2017Q2
DRI,73200000.0,2017-06-30,2017Q2
DSS,2045000.0,2017-06-30,2017Q2
DTG,3398250.0,2017-06-30,2017Q2
DVN,237000000.0,2017-06-30,2017Q2
EDX,20622000.0,2017-06-30,2017Q2
EMG,3000000.0,2017-06-30,2017Q2
FCS,29450000.0,2017-06-30,2017Q2
FSO,5624966.0,2017-06-30,2017Q2
FTM,50000000.0,2017-06-30,2017Q2
FUCVREIT,5000000.0,2017-06-30,2017Q2
GEG,89388324.0,2017-06-30,2017Q2
GND,6000000.0,2017-06-30,2017Q2
HCS,2250000.0,2017-06-30,2017Q2
HDP,5851310.0,2017-06-30,2017Q2
HEJ,4400000.0,2017-06-30,2017Q2
HFB,9100000.0,2017-06-30,2017Q2
HHR,1380000.0,2017-06-30,2017Q2
HSA,1600000.0,2017-06-30,2017Q2
HTR,1500700.0,2017-06-30,2017Q2
HTT,20000000.0,2017-06-30,2017Q2
KHW,26000000.0,2017-06-30,2017Q2
KSE,1476000.0,2017-06-30,2017Q2
LMI,5500000.0,2017-06-30,2017Q2
LWS,17162710.0,2017-06-30,2017Q2
MC3,3500000.0,2017-06-30,2017Q2
MLC,4171175.0,2017-06-30,2017Q2
MSC,22500000.0,2017-06-30,2017Q2
MTS,15000000.0,2017-06-30,2017Q2
MTV,5400000.0,2017-06-30,2017Q2
MVC,100000000.0,2017-06-30,2017Q2
NUE,6000000.0,2017-06-30,2017Q2
ONW,2000000.0,2017-06-30,2017Q2
PAI,4235290.0,2017-06-30,2017Q2
PCF,3000000.0,2017-06-30,2017Q2
PIA,3000000.0,2017-06-30,2017Q2
PND,6666666.0,2017-06-30,2017Q2
PSN,40000000.0,2017-06-30,2017Q2
PTO,1200000.0,2017-06-30,2017Q2
PTV,20000000.0,2017-06-30,2017Q2
QLT,1500000.0,2017-06-30,2017Q2
QNP,40409950.0,2017-06-30,2017Q2
QNU,6800000.0,2017-06-30,2017Q2
RHN,1509900.0,2017-06-30,2017Q2
RTH,2085900.0,2017-06-30,2017Q2
SAL,8310000.0,2017-06-30,2017Q2
SBL,12012000.0,2017-06-30,2017Q2
SBV,20480000.0,2017-06-30,2017Q2
SEP,8400000.0,2017-06-30,2017Q2
SIV,3012374.0,2017-06-30,2017Q2
SPV,10800000.0,2017-06-30,2017Q2
SZC,100000000.0,2017-06-30,2017Q2
T12,13500000.0,2017-06-30,2017Q2
TCJ,10000000.0,2017-06-30,2017Q2
TDG,12900000.0,2017-06-30,2017Q2
THI,48800000.0,2017-06-30,2017Q2
THO,2500000.0,2017-06-30,2017Q2
THR,1688860.0,2017-06-30,2017Q2
THU,3297790.0,2017-06-30,2017Q2
TMG,18000000.0,2017-06-30,2017Q2
TPBC,10061354.0,2017-06-30,2017Q2
TRT,5472768.0,2017-06-30,2017Q2
TSG,3074100.0,2017-06-30,2017Q2
TTD,15552000.0,2017-06-30,2017Q2
TTJ,3000000.0,2017-06-30,2017Q2
TTN,24485000.0,2017-06-30,2017Q2
TUG,2700000.0,2017-06-30,2017Q2
TVA,1500000.0,2017-06-30,2017Q2
USC,5500000.0,2017-06-30,2017Q2
VBG,8600000.0,2017-06-30,2017Q2
VIH,2800000.0,2017-06-30,2017Q2
VIM,1250000.0,2017-06-30,2017Q2
VSM,3050000.0,2017-06-30,2017Q2
X77,1340877.0,2017-06-30,2017Q2
YTC,3080000.0,2017-06-30,2017Q2
AAV,12500000.0,2017-06-30,2017Q2
ACS,4000000.0,2017-06-30,2017Q2
AFC,10685763.0,2017-06-30,2017Q2
BLT,4000000.0,2017-06-30,2017Q2
BMV,24200000.0,2017-06-30,2017Q2
BSL,45000000.0,2017-06-30,2017Q2
C36,1123500.0,2017-06-30,2017Q2
CAG,13800000.0,2017-06-30,2017Q2
CBS,2520000.0,2017-06-30,2017Q2
CDR,1600000.0,2017-06-30,2017Q2
CGV,9499956.0,2017-06-30,2017Q2
CK8,3000000.0,2017-06-30,2017Q2
CREATEVN,0.0,2017-06-30,2017Q2
CTF,18000000.0,2017-06-30,2017Q2
CVH,1280000.0,2017-06-30,2017Q2
DMH,2500000.0,2017-06-30,2017Q2
DNH,422400000.0,2017-06-30,2017Q2
DSP,118684000.0,2017-06-30,2017Q2
DTF,10723266.0,2017-06-30,2017Q2
EMS,9159125.0,2017-06-30,2017Q2
EVG,30000000.0,2017-06-30,2017Q2
FRM,11700000.0,2017-06-30,2017Q2
GKM,4500000.0,2017-06-30,2017Q2
HAM,6225399.0,2017-06-30,2017Q2
HD6,14400000.0,2017-06-30,2017Q2
HII,13600000.0,2017-06-30,2017Q2
HLS,5440000.0,2017-06-30,2017Q2
HNC,68800000.0,2017-06-30,2017Q2
HTE,23608165.0,2017-06-30,2017Q2
HTS,14000000.0,2017-06-30,2017Q2
LIC,90000000.0,2017-06-30,2017Q2
MND,2194475.0,2017-06-30,2017Q2
MPY,6143000.0,2017-06-30,2017Q2
NBE,5000000.0,2017-06-30,2017Q2
NHT,5495491.0,2017-06-30,2017Q2
NHV,3223600.0,2017-06-30,2017Q2
PWS,23600000.0,2017-06-30,2017Q2
PXK,15000000.0,2017-06-30,2017Q2
REN,2818032.0,2017-06-30,2017Q2
RGC,89123600.0,2017-06-30,2017Q2
RVN,14498707.0,2017-06-30,2017Q2
SJF,66000000.0,2017-06-30,2017Q2
TCD,32485000.0,2017-06-30,2017Q2
TCW,14998258.0,2017-06-30,2017Q2
TEL,5000000.0,2017-06-30,2017Q2
THN,31827700.0,2017-06-30,2017Q2
TNW,16000000.0,2017-06-30,2017Q2
TSD,1300000.0,2017-06-30,2017Q2
UXC,35400000.0,2017-06-30,2017Q2
VAV,8000000.0,2017-06-30,2017Q2
VEC,43800000.0,2017-06-30,2017Q2
VGV,27902446.0,2017-06-30,2017Q2
VHD,7000000.0,2017-06-30,2017Q2
VLP,3386222.0,2017-06-30,2017Q2
VW1,51915047.0,2017-06-30,2017Q2
ABT,11497257.0,2017-09-29,2017Q3
ACL,22799675.0,2017-09-29,2017Q3
AGF,28109743.0,2017-09-29,2017Q3
ALP,192484413.0,2017-09-29,2017Q3
ALT,5736709.0,2017-09-29,2017Q3
ANV,124649875.0,2017-09-29,2017Q3
ASP,37339542.0,2017-09-29,2017Q3
BBC,15420782.0,2017-09-29,2017Q3
BBT,6840000.0,2017-09-29,2017Q3
BHS,297874449.0,2017-09-29,2017Q3
BMC,12392630.0,2017-09-29,2017Q3
BMI,91354037.0,2017-09-29,2017Q3
BMP,81860938.0,2017-09-29,2017Q3
BPC,3800000.0,2017-09-29,2017Q3
BT6,32905510.0,2017-09-29,2017Q3
BTC,1429103.0,2017-09-29,2017Q3
CAN,5000000.0,2017-09-29,2017Q3
CII,246244905.0,2017-09-29,2017Q3
CLC,13103830.0,2017-09-29,2017Q3
CNT,9915069.0,2017-09-29,2017Q3
COM,14120628.0,2017-09-29,2017Q3
CYC,9046425.0,2017-09-29,2017Q3
DCC,35600000.0,2017-09-29,2017Q3
DCT,27223647.0,2017-09-29,2017Q3
DDM,12244495.0,2017-09-29,2017Q3
DHA,15061213.0,2017-09-29,2017Q3
DHG,130746071.0,2017-09-29,2017Q3
DIC,26084560.0,2017-09-29,2017Q3
DMC,34727465.0,2017-09-29,2017Q3
DNP,49509262.0,2017-09-29,2017Q3
DPC,2237280.0,2017-09-29,2017Q3
DPM,391334260.0,2017-09-29,2017Q3
DPR,40124790.0,2017-09-29,2017Q3
DQC,31917016.0,2017-09-29,2017Q3
DRC,118792605.0,2017-09-29,2017Q3
DTT,8151820.0,2017-09-29,2017Q3
DXP,25987027.0,2017-09-29,2017Q3
DXV,9900000.0,2017-09-29,2017Q3
FBT,11265000.0,2017-09-29,2017Q3
FMC,39000000.0,2017-09-29,2017Q3
FPC,32999991.0,2017-09-29,2017Q3
FPT,530878729.0,2017-09-29,2017Q3
GIL,13887248.0,2017-09-29,2017Q3
GMC,15506360.0,2017-09-29,2017Q3
GMD,288276957.0,2017-09-29,2017Q3
GTA,9830000.0,2017-09-29,2017Q3
HAP,55471151.0,2017-09-29,2017Q3
HAS,7800000.0,2017-09-29,2017Q3
HAX,23342433.0,2017-09-29,2017Q3
